measures,4,,,,,
beats,4,,,,,
divisions,4,,,,,
minTempo,1,,,,,
maxTempo,300,,,,,
swing,1,,,,,
14,74,0,0,100,,90
0,0,0,0,,,90
0,0,57,48,,,90
0,0,0,0,,,
0,0,48,48,,,90
21,76,0,0,90,,90
0,0,52,72,,,90
0,0,0,0,90,,
17,72,67,60,,100,90
0,0,0,0,,,90
0,0,53,60,,,90
0,0,0,0,,,
0,0,64,72,,,90
19,62,0,0,90,,90
0,0,74,72,,90,90
0,0,0,0,,90,
14,69,52,60,100,,90
0,0,0,0,,,90
0,0,53,72,,,90
0,0,0,0,,,
0,0,76,60,,,90
21,72,0,0,90,,90
0,0,62,72,,90,90
0,0,0,0,,90,
12,79,0,0,,100,90
0,0,0,0,,,90
0,0,0,0,,,90
0,0,0,0,90,,
0,0,69,60,,,90
19,57,0,0,,,90
0,0,48,72,,90,90
14,62,0,0,,90,
0,0,0,0,100,,90
0,0,0,0,,,90
0,0,57,72,,,90
0,0,0,0,,90,
21,64,72,48,,,90
0,0,0,0,90,,90
0,0,64,48,,,90
17,72,0,0,90,,
0,0,67,72,,100,90
0,0,0,0,,,90
0,0,53,60,,90,90
0,0,0,0,90,,
19,62,64,60,,,90
0,0,0,0,90,,90
0,0,62,60,,,90
14,81,0,0,,,
0,0,76,60,100,,90
0,0,0,0,,,90
0,0,77,72,,,90
0,0,0,0,,90,
21,60,52,48,,,90
0,0,0,0,,,90
0,0,50,60,90,,90
12,55,0,0,90,,
0,0,0,0,,100,90
0,0,0,0,,90,90
0,0,0,0,,90,90
0,0,0,0,,,
19,57,81,48,90,,90
0,0,0,0,,,90
14,50,60,60,90,,90
0,0,0,0,,90,